match_id,home_team,away_team,home_xg_for_last_10,home_xg_against_last_10,away_xg_for_last_10,away_xg_against_last_10,home_shot_npxg_for_last_10,away_shot_npxg_for_last_10,home_shot_big_chances_for_last_10,away_shot_big_chances_for_last_10,home_ppda_for_last_10,away_ppda_for_last_10,home_finishing_over_xg_last_10,away_finishing_over_xg_last_10,home_attack_vs_away_defense_xg_last_10,away_attack_vs_home_defense_xg_last_10,xg_net_diff_last_10,shot_npxg_diff_last_10,big_chances_diff_last_10,pressing_diff_last_10,finishing_diff_last_10,h_goals,a_goals
28863,Everton,Tottenham,1.6855807500000002,1.3482132500000001,1.1685444999999999,1.2314795,1.5950754729565229,1.1849671837408091,1.75,1.25,11.70515,10.993400000000001,-0.43558075000000007,1.0814555000000001,0.4541012500000001,-0.17966875000000027,0.4003025000000001,0.41010828921571374,0.5,-0.7117499999999986,-1.5170362500000003,0,3
28864,Leeds,West Ham,1.6465725,0.68162525,1.10881575,1.35214725,1.4793428063858294,0.9185227525886144,1.25,1.0,12.865325,17.7596,-0.6465725000000001,-0.10881575000000004,0.29442524999999997,0.42719050000000003,1.20827875,0.560820053797215,0.25,4.894274999999999,-0.53775675,2,1
28865,Manchester United,Brighton,2.16832,0.9833855,1.64411825,1.4097410000000001,1.9901352580636733,1.458186870673671,1.75,2.0,11.5555,9.092625,-0.4183199999999999,-0.39411825,0.7585789999999999,0.66073275,0.9505572499999999,0.5319483873900024,-0.25,-2.4628750000000004,-0.02420174999999991,4,2
28866,Newcastle United,Fulham,1.92793775,0.8576675,0.85876825,1.6432025000000001,1.7636746813077475,0.8622192677576092,3.0,0.75,11.768675,15.012575,-0.42793774999999995,-0.10876825000000001,0.2847352499999998,0.0011007499999999837,1.8547044999999998,0.9014554135501384,2.25,3.2439,-0.31916949999999994,2,1
28867,Wolverhampton Wanderers,Burnley,0.84954925,1.5463770000000001,0.76802525,2.7395,0.8502166721737008,0.7855762862600383,0.75,0.75,10.621675,14.587475000000001,0.15045074999999997,0.23197475000000004,-1.8899507500000001,-0.7783517500000001,1.274647,0.0646403859136625,0.0,3.9658000000000015,-0.08152400000000007,2,3
28868,Brighton,Leeds,1.477621,1.37800075,0.94391675,1.48828675,1.0974799522664394,0.9460891888011242,1.75,1.0,11.408125,15.577775,0.272379,-0.19391674999999997,-0.01066575000000003,-0.434084,0.6439902500000001,0.1513907634653151,0.75,4.169650000000001,0.46629574999999995,3,0
28869,Burnley,Arsenal,0.7057720000000001,1.7696222499999998,1.49119725,0.77502925,0.7059592546429483,1.5063076559454196,0.75,1.25,15.304475,15.345125,0.5442279999999999,-0.49119725,-0.06925724999999994,-0.2784249999999999,-1.7800182499999997,-0.8003484013024713,-0.5,0.04064999999999941,1.0354252499999999,0,2
28870,Crystal Palace,Brentford,2.739,1.70821475,1.7660265,1.27783275,2.572670724242925,1.395591908600181,4.25,2.0,14.638300000000001,14.327975,-1.2389999999999999,-0.5160264999999999,1.46116725,0.05781174999999994,0.5425914999999999,1.1770788156427443,2.25,-0.31032500000000063,-0.7229734999999999,2,0
28871,Fulham,Wolverhampton Wanderers,1.2049405,1.3203035,0.6462855000000001,1.2050002499999999,1.210517088649794,0.6499688662588592,1.5,0.25,14.355275,8.5509,0.045059499999999975,-0.3962855,-5.974999999991404e-05,-0.674018,0.44335175000000004,0.5605482223909348,1.25,-5.804375,0.441345,3,0
28872,Liverpool,Aston Villa,1.6207135,1.3278124999999998,0.655691,1.3688155,1.6353886206634338,0.6565556074492629,1.25,0.25,9.33525,8.417275,0.3792865,0.09430899999999998,0.25189799999999996,-0.6721214999999998,1.0060255,0.9788330132141709,1.0,-0.9179750000000002,0.28497750000000005,2,0
28873,Manchester City,Bournemouth,2.236495,1.02585325,1.70014,2.2777149999999997,2.25765580846928,1.7010076020378615,3.25,2.25,13.595225000000001,8.810175000000001,0.26350499999999993,0.29986000000000007,-0.04121999999999959,0.67428675,1.7882167500000001,0.5566482064314187,1.0,-4.78505,-0.03635500000000014,3,1
28874,Nottingham Forest,Manchester United,1.4868295,2.01525,1.95811,2.2618899999999997,1.4954360739793622,1.8385719198267902,2.25,2.75,11.2828,12.418325,-0.7368295,-0.95811,-0.7750604999999997,-0.05713999999999997,-0.22464050000000013,-0.34313584584742807,-0.5,1.1355249999999995,0.2212805,2,2
28875,Sunderland,Everton,1.0646900000000001,0.90516625,1.0570602500000001,1.71650425,0.8759987168014044,1.0607972014695402,1.25,1.5,18.067025,16.864525,0.93531,-0.057060250000000035,-0.6518142499999999,0.1518940000000002,0.8189677500000001,-0.18479848466813575,-0.25,-1.2025000000000006,0.99237025,1,1
28876,Tottenham,Chelsea,1.12064275,1.0914947499999998,1.933528,1.3884954999999999,1.1357375744264568,1.9400886797811832,1.25,2.75,9.018525,9.695,0.12935725,0.816472,-0.26785274999999986,0.8420332500000001,-0.5158844999999999,-0.8043511053547263,-1.5,0.6764749999999999,-0.68711475,0,1
28877,West Ham,Newcastle United,0.624609,2.8164974999999997,0.7853435,0.60091625,0.6246088820043947,0.788232729886658,0.5,0.75,16.801575,10.8433,-0.12460899999999997,-0.5353435,0.02369274999999993,-2.031154,-2.3763157500000003,-0.16362384788226336,-0.25,-5.958275,0.4107345,3,1
28878,Aston Villa,Bournemouth,1.0939674,1.3644307999999998,1.5400812,2.32017,1.1049465103074905,1.5407753389328713,1.2,2.0,16.3862,9.29162,0.10603259999999999,0.25991880000000006,-1.2262026000000001,0.1756504000000001,0.5096254,-0.43582882862538086,-0.8,-7.094579999999999,-0.15388620000000008,4,0
28879,Brentford,Newcastle United,1.8114496,1.4367582,0.7329977999999999,0.763499,1.7085979940369724,0.735309153515845,2.8,0.6,13.99864,10.45112,-0.011449599999999926,-0.3329978,1.0479506,-0.7037604000000002,0.40519259999999985,0.9732888405211274,2.1999999999999997,-3.5475200000000005,0.32154820000000006,3,1
28880,Chelsea,Wolverhampton Wanderers,1.655478,1.5711756,0.5590151999999999,1.3464142,1.5054288499057287,0.5619618523865935,1.8,0.2,9.26984,11.10322,-0.455478,-0.35901520000000003,0.3090638000000001,-1.0121604,0.8717014,0.9434669975191352,1.6,1.83338,-0.09646279999999996,3,0
28881,Crystal Palace,Brighton,2.3381116,1.5306714,1.5047253999999999,1.5202548,2.2050481516867873,1.3559802796691651,3.6,1.6,15.585640000000001,8.54076,-0.7381115999999999,-0.10472539999999997,0.8178567999999999,-0.025946000000000025,0.8229696,0.8490678720176221,2.0,-7.044880000000001,-0.6333861999999999,0,0
28882,Everton,Fulham,1.6291046000000002,1.4972246,0.9910166,1.8681740000000002,1.560704544000327,1.0720035294070835,1.8,1.0,12.04834,13.9204,-0.6291046,-0.19101660000000004,-0.2390694,-0.506208,1.0090374,0.48870101459324355,0.8,1.8720600000000012,-0.438088,2,0
28883,Manchester City,Liverpool,2.2871940000000004,1.0006518,2.1442858,2.0346322,2.3041231779381626,2.004792756214737,3.4,2.6,14.91368,8.72214,0.3128059999999999,-0.5442858,0.2525618000000005,1.143634,1.1768885999999998,0.2993304217234254,0.7999999999999998,-6.19154,0.8570918,3,0
28884,Nottingham Forest,Leeds,1.4995956,1.7954439999999998,0.8269714,1.7188834,1.5152529088780278,0.8287092572078105,2.0,0.8,11.76538,16.98222,-0.4995956,-0.22697139999999996,-0.21928780000000003,-0.9684725999999998,0.5960636000000001,0.6865436516702172,1.2,5.216840000000001,-0.2726242,3,1
28885,Sunderland,Arsenal,1.087888,0.925615,1.6962558,0.7558588,0.9369357585906977,1.7083439879119389,1.0,1.8,16.10124,14.70768,0.712112,-0.49625579999999997,0.3320291999999999,0.7706408000000001,-0.7781239999999999,-0.7714082293212412,-0.8,-1.3935600000000008,1.2083678,2,2
28886,Tottenham,Manchester United,0.925905,1.5416978000000001,1.7497319999999998,2.119644,0.9379807790741321,1.6556573297828432,1.0,2.2,8.926820000000001,11.828779999999998,0.074095,-0.549732,-1.193739,0.20803419999999972,-0.24588080000000012,-0.7176765507087111,-1.2000000000000002,2.901959999999997,0.623827,2,2
28887,West Ham,Burnley,0.7824532,2.357921,0.9235081999999999,2.707864,0.8188956201076503,0.9375499535351988,0.8,1.0,18.15792,14.581100000000001,0.21754680000000004,0.4764918000000001,-1.9254107999999999,-1.4344128000000003,0.20888799999999974,-0.1186543334275485,-0.19999999999999996,-3.5768199999999997,-0.25894500000000004,3,2
28888,Bournemouth,West Ham,1.1536662,0.4601524,0.9867832,1.5259978,1.0029637092724437,0.8345487317070361,1.0,0.8,9.388079999999999,16.123060000000002,0.44633379999999995,0.013216799999999963,-0.3723316000000001,0.5266308,1.2327284,0.16841497756540758,0.19999999999999996,6.734980000000004,0.433117,2,2
28889,Arsenal,Tottenham,2.0505120000000003,0.5576450000000001,1.3534896,1.2658236,1.769732189178466,1.3666286634281275,2.0,1.6,8.46932,12.19472,0.349488,1.0465104,0.7846884000000003,0.7958446,1.405201,0.4031035257503386,0.3999999999999999,3.7254000000000005,-0.6970224,4,1
28890,Brighton,Brentford,1.7103507999999998,1.1742386000000002,1.5769208,1.1691778,1.4062387639656657,1.2805732216686005,2.2,1.8,12.0884,12.62602,0.2896492,-0.5769207999999999,0.5411729999999999,0.40268219999999966,0.12836920000000007,0.12566554229706517,0.40000000000000013,0.5376200000000004,0.8665699999999998,2,1
28891,Burnley,Chelsea,0.700453,1.9189958,2.2153244,1.1401872,0.7006027882918714,2.221018725447356,0.8,3.4,15.35358,9.156,0.299547,0.1846756,-0.43973419999999996,0.29632860000000005,-2.2936799999999997,-1.5204159371554846,-2.5999999999999996,-6.1975799999999985,0.11487140000000001,0,2
28892,Fulham,Sunderland,1.3463664,1.0982296,1.1549316,1.465056,1.376378408260643,1.1555092701688405,1.6,1.2,14.050880000000001,19.853640000000002,0.2536336,-0.5549316,-0.11868959999999995,0.05670200000000003,0.5582612,0.22086913809180242,0.40000000000000013,5.802760000000001,0.8085652,1,0
28893,Leeds,Aston Villa,1.7615380000000003,0.6450308,0.6115568,1.3890944,1.6807391854003064,0.6122485164552922,1.6,0.2,12.45522,9.94632,-0.5615380000000001,-0.011556800000000023,0.3724436000000002,-0.033474000000000004,1.8940448,1.0684906689450142,1.4000000000000001,-2.5089000000000006,-0.5499812000000001,1,2
28894,Liverpool,Nottingham Forest,1.5906128,1.149254,0.6195024,1.9196782,1.6023528899997466,0.6196232551708813,1.2,0.4,9.658199999999999,11.36224,0.4093872,-0.21950240000000004,-0.32906539999999995,-0.5297516,1.7415346,0.9827296348288652,0.7999999999999999,1.7040400000000009,0.6288896,0,3
28895,Manchester United,Everton,2.127118,0.9761392000000001,1.0471302000000002,1.6093394,1.9845709372311824,1.0501207426190373,2.0,1.4,12.03726,18.12238,0.07288200000000007,-0.04713020000000001,0.5177785999999998,0.07099100000000014,1.713188,0.9344501946121451,0.6000000000000001,6.08512,0.12001220000000008,0,1
28896,Newcastle United,Manchester City,2.0959621999999998,0.990136,1.6043040000000002,0.9968629999999999,1.9770595626905556,1.6082648986950514,3.2,1.6,11.22208,12.89666,-0.49596219999999996,-0.2043040000000001,1.0990992,0.6141680000000002,0.49838519999999975,0.3687946639955042,1.6,1.6745800000000006,-0.29165819999999987,2,1
28897,Wolverhampton Wanderers,Crystal Palace,1.1959034,1.5461896,1.6990687999999998,1.2070180000000001,1.0442040140740567,1.569536332506686,1.2,2.2,10.27234,19.14562,0.004096600000000006,-0.4990688,-0.011114600000000197,0.15287919999999988,-0.8423370000000001,-0.5253323184326293,-1.0000000000000002,8.873280000000001,0.5031654,0,2
28898,Aston Villa,Wolverhampton Wanderers,1.2254428333333334,1.472012333333333,0.48442300000000005,1.7859151666666666,1.2406378577773767,0.48687859531491956,1.1666666666666667,0.16666666666666666,14.620683333333334,12.652683333333334,0.44122383333333337,-0.31775633333333336,-0.5604723333333332,-0.987589333333333,1.0549226666666665,0.7537592624624572,1.0,-1.968,0.7589801666666667,1,0
28899,Brentford,Burnley,1.9657563333333332,1.2693446666666668,1.0820535,2.7510999999999997,1.7531848548290627,1.0944335321740553,3.0,1.1666666666666667,13.665533333333334,13.905300000000002,0.03424366666666676,0.41794650000000005,-0.7853436666666664,-0.1872911666666668,2.3654581666666665,0.6587513226550075,1.8333333333333333,0.23976666666666802,-0.38370283333333327,3,1
28900,Chelsea,Arsenal,2.043468333333333,1.32789,1.8017848333333333,0.8307073333333334,1.9308370066185787,1.855661987094208,2.5,2.1666666666666665,9.461716666666666,13.829316666666665,-0.5434683333333333,-0.4684515,1.212761,0.47389483333333327,-0.2554991666666666,0.07517501952437078,0.3333333333333335,4.3675999999999995,-0.07501683333333331,1,1
28901,Crystal Palace,Manchester United,2.088350833333333,1.3817323333333331,1.5948193333333334,1.9922566666666668,1.9774646855269864,1.5164237553253763,3.0,1.8333333333333333,14.949566666666668,12.076616666666666,-0.7550175,-0.261486,0.09609416666666637,0.21308700000000025,1.1040558333333332,0.4610409302016101,1.1666666666666667,-2.8729500000000012,-0.4935315,1,2
28902,Everton,Newcastle United,1.7419321666666667,1.3184335,0.6828776666666667,1.0924641666666666,1.6849326323717826,0.6848037917322164,2.1666666666666665,0.5,12.5697,10.56015,-0.5752655000000001,-0.1828776666666667,0.6494680000000002,-0.6355558333333333,0.8330851666666665,1.000128840639566,1.6666666666666665,-2.009549999999999,-0.3923878333333334,1,4
28903,Manchester City,Leeds,2.1718983333333335,1.0052265,0.7590530000000001,1.8475645,2.059143859272201,0.7609688517016665,3.0,0.6666666666666666,14.397766666666667,15.710183333333333,0.49476833333333325,-0.0923863333333333,0.32433383333333343,-0.24617349999999993,2.255183333333333,1.2981750075705345,2.3333333333333335,1.3124166666666657,0.5871546666666666,3,2
28904,Nottingham Forest,Brighton,1.6648246666666668,1.5661135,1.3601106666666667,1.4068034999999999,1.5513093420304351,1.2361564124003046,2.1666666666666665,1.5,12.332266666666667,8.783966666666666,-0.33149133333333325,-0.19344399999999995,0.25802116666666697,-0.20600283333333325,0.14540399999999998,0.31515292963013053,0.6666666666666665,-3.548300000000001,-0.1380473333333333,0,2
28905,Sunderland,Bournemouth,1.1073983333333333,1.1595841666666666,1.6183876666666668,2.2472783333333335,0.9816043712198729,1.492103811508665,1.1666666666666667,2.0,15.662150000000002,8.878816666666667,0.7259350000000001,-0.11838766666666663,-1.1398800000000002,0.45880350000000014,0.5767048333333333,-0.510499440288792,-0.8333333333333333,-6.783333333333335,0.8443226666666668,3,2
28906,Tottenham,Fulham,0.9974741666666667,1.4214574999999998,0.8965934999999999,1.9411566666666669,1.0082351639866824,0.9645249747360743,1.1666666666666667,0.8333333333333334,8.726366666666665,13.250333333333332,0.1691925,-0.22992683333333339,-0.9436825000000002,-0.5248639999999999,0.6205798333333332,0.0437101892506081,0.33333333333333337,4.5239666666666665,0.3991193333333334,1,2
28907,West Ham,Liverpool,1.146591,2.2773974999999997,1.9582548333333334,1.9614301666666665,1.189646719799687,1.8420108999125653,1.1666666666666667,2.5,17.706599999999998,9.101783333333332,0.18674233333333334,-0.6249215,-0.8148391666666666,-0.31914266666666635,-1.1276311666666667,-0.6523641801128783,-1.3333333333333333,-8.604816666666666,0.8116638333333334,0,2
28908,Bournemouth,Everton,1.5418868333333335,0.44859066666666664,0.8984523333333333,1.7200661666666666,1.3002683796609436,0.9009445048868652,1.5,1.1666666666666667,8.207233333333333,19.879766666666665,0.12477983333333331,0.10154766666666666,-0.17817933333333302,0.44986166666666666,1.91491,0.3993238747740784,0.33333333333333326,11.672533333333332,0.02323216666666665,0,1
28909,Arsenal,Brentford,2.0884716666666665,0.4697153666666667,1.6807323333333333,1.1372295,1.8544881672908857,1.1800523088313635,2.1666666666666665,2.0,8.106783333333333,13.421683333333334,0.578195,-0.6807323333333333,0.9512421666666666,1.2110169666666666,1.0752534666666667,0.6744358584595223,0.16666666666666652,5.3149000000000015,1.2589273333333333,2,0
28910,Brighton,Aston Villa,1.588207,1.3451638333333333,0.7362606666666668,1.4653586666666667,1.3353729864271973,0.7368363202549513,2.0,0.3333333333333333,11.320333333333332,10.279333333333334,0.411793,0.09707266666666665,0.12284833333333323,-0.6089031666666666,0.9721411666666666,0.598536666172246,1.6666666666666667,-1.0409999999999986,0.3147203333333334,3,4
28911,Burnley,Crystal Palace,0.693868,1.8859848333333333,1.6574456666666666,1.2831966666666668,0.6939928045806782,1.552369534736499,0.6666666666666666,2.1666666666666665,15.147216666666667,17.628016666666667,0.13946533333333333,-0.32411233333333334,-0.5893286666666667,-0.22853916666666674,-1.5663658333333332,-0.8583767301558207,-1.5,2.4808000000000003,0.46357766666666667,0,1
28912,Fulham,Manchester City,1.5948536666666666,0.9523193333333334,1.7463333333333335,1.2316441666666667,1.6198638783146933,1.7496341513469809,1.6666666666666667,1.8333333333333333,14.064616666666666,12.03425,-0.09485366666666666,-0.4130000000000001,0.36320949999999996,0.7940140000000001,0.12784516666666657,-0.1297702730322876,-0.16666666666666652,-2.0303666666666658,0.3181463333333334,4,5
28913,Leeds,Chelsea,1.7757283333333334,0.7641556666666668,2.132925333333333,1.0603131666666668,1.7561925207264715,2.1376711043218766,1.6666666666666667,3.1666666666666665,11.601566666666665,9.822983333333333,-0.6090616666666667,0.200408,0.7154151666666666,1.3687696666666662,-0.06103949999999991,-0.3814785835954051,-1.4999999999999998,-1.7785833333333319,-0.8094696666666668,3,1
28914,Liverpool,Sunderland,1.624299,1.15681,0.999571,1.6937616666666664,1.6340824764532342,1.000052466522902,1.1666666666666667,1.0,8.8288,18.727233333333334,0.04236766666666669,-0.499571,-0.06946266666666645,-0.1572389999999999,1.1616796666666667,0.6340300099303322,0.16666666666666674,9.898433333333335,0.5419386666666667,1,1
28915,Manchester United,West Ham,2.151548333333333,0.8392931666666666,0.8874496666666668,1.8521631666666665,2.033318312373012,0.7620001936641828,2.0,0.6666666666666666,10.826500000000001,17.057100000000002,-0.3182149999999999,0.279217,0.2993851666666665,0.04815650000000016,2.2769686666666664,1.271318118708829,1.3333333333333335,6.230600000000001,-0.597432,1,1
28916,Newcastle United,Tottenham,2.1475601666666666,1.2345266666666668,1.1329192000000001,1.4345646666666667,2.131469052440176,1.1438684148403502,3.5,1.3333333333333333,11.298700000000002,12.403,-0.4808934999999999,1.0337474666666668,0.7129954999999999,-0.10160746666666665,1.2146789666666669,0.9876006375998256,2.166666666666667,1.1042999999999985,-1.5146409666666667,2,2
28917,Wolverhampton Wanderers,Nottingham Forest,1.2739345,1.5300463333333332,0.7153503333333333,1.8985201666666667,1.1544845384390399,0.717238428847243,1.3333333333333333,0.5,10.3429,13.3275,-0.2739345,0.11798299999999995,-0.6245856666666667,-0.8146959999999999,0.9270579999999999,0.4372461095917969,0.8333333333333333,2.9846000000000004,-0.3919175,0,1
28918,Bournemouth,Chelsea,1.412390857142857,0.5553248571428572,1.9659385714285715,1.223797,1.2052892752523927,1.9702366303120336,1.4285714285714286,2.7142857142857144,8.647014285714286,9.236028571428571,0.016180571428571416,0.17691857142857143,0.18859385714285692,1.4106137142857142,0.1149244285714286,-0.7649473550596408,-1.2857142857142858,0.5890142857142848,-0.16073800000000002,0,0
28919,Aston Villa,Arsenal,1.2153595714285714,1.360666,1.7198555714285715,0.8251654285714285,1.2283840975058926,1.7660355390315605,1.1428571428571428,2.0,13.924871428571427,12.960842857142856,0.356069,-0.43414128571428573,0.39019414285714293,0.35918957142857155,-1.0399965714285715,-0.5376514415256679,-0.8571428571428572,-0.964028571428571,0.7902102857142858,2,1
28920,Brighton,West Ham,1.641746,1.6040618571428573,0.9557911428571428,1.912817,1.4251742569197496,0.8551515797153112,2.0,0.8571428571428571,10.560285714285714,16.096557142857144,0.5011111428571429,0.18706599999999998,-0.27107100000000006,-0.6482707142857145,0.99471,0.5700226772044384,1.1428571428571428,5.53627142857143,0.3140451428571429,1,1
28921,Everton,Nottingham Forest,1.637549,1.481345857142857,0.7737131428571429,1.7736758571428572,1.5893903614154878,0.7753317687394359,2.0,0.5714285714285714,12.904457142857142,13.340871428571429,-0.4946918571428572,0.08342971428571423,-0.13612685714285733,-0.7076327142857142,1.1561658571428572,0.814058592676052,1.4285714285714286,0.436414285714287,-0.5781215714285715,3,0
28922,Fulham,Crystal Palace,1.5059652857142858,1.096595142857143,1.5617815714285714,1.2668142857142857,1.5274026173033879,1.471716277101742,1.5714285714285714,2.142857142857143,13.489457142857145,18.650542857142856,0.3511775714285715,-0.27606728571428574,0.2391510000000001,0.46518642857142845,0.11440285714285714,0.05568634020164587,-0.5714285714285714,5.161085714285711,0.6272448571428573,1,2
28923,Leeds,Liverpool,1.8370099999999998,0.7927074285714285,1.9024941428571427,1.7332475714285713,1.840271646822137,1.802857165623988,1.7142857142857142,2.5714285714285716,13.3569,9.012714285714285,-0.4084385714285715,-0.47392271428571436,0.10376242857142848,1.1097867142857143,0.875056,0.03741448119814894,-0.8571428571428574,-4.3441857142857145,0.06548414285714288,3,3
28924,Manchester City,Sunderland,2.2691871428571426,1.1118255714285714,0.958584,1.6484142857142856,2.2444226930716202,0.9595022906682317,3.142857142857143,1.0,14.097242857142858,18.813814285714283,0.44509857142857134,-0.38715542857142854,0.620772857142857,-0.15324157142857142,1.8471918571428574,1.2849204024033885,2.142857142857143,4.7165714285714255,0.8322539999999998,3,0
28925,Newcastle United,Burnley,2.1101344285714285,1.2084585714285716,1.0523351428571428,2.8896657142857145,1.9876038880486568,0.9542081866280305,3.142857142857143,1.1428571428571428,10.793171428571428,13.61807142857143,-0.3958487142857142,0.3762362857142857,-0.779531285714286,-0.1561234285714288,2.739006428571429,1.0333957014206263,2.0,2.8249000000000013,-0.7720849999999999,2,1
28926,Tottenham,Brentford,1.004115,1.2890687142857142,1.52473,1.3506624285714286,1.019684555142053,1.0956997441660077,1.1428571428571428,1.8571428571428572,8.435414285714286,13.734457142857142,0.13874214285714284,-0.6675871428571428,-0.3465474285714285,0.23566128571428568,-0.4590212857142857,-0.07601518902395465,-0.7142857142857144,5.299042857142856,0.8063292857142856,2,0
28927,Wolverhampton Wanderers,Manchester United,1.2383167142857143,1.472024,1.5780851428571427,2.0127357142857143,1.1359309852788486,1.592692158051899,1.2857142857142858,1.8571428571428572,10.1759,11.629585714285714,-0.3811738571428572,-0.1495137142857143,-0.774419,0.10606114285714274,0.20094328571428566,-0.4567611727730503,-0.5714285714285714,1.4536857142857134,-0.23166014285714287,1,4
28928,Arsenal,Wolverhampton Wanderers,2.166012857142857,0.48671545714285713,0.5141608571428572,1.6957644285714284,1.9734833682222022,0.5169821727488718,2.4285714285714284,0.2857142857142857,7.938085714285714,12.307742857142857,0.40541571428571427,-0.3713037142857143,0.47024842857142857,0.027445400000000064,2.8609009714285714,1.4565011954733302,2.142857142857143,4.369657142857143,0.7767194285714285,2,1
28929,Brentford,Leeds,2.2165139999999997,1.2128704285714285,0.9008197142857143,1.9911867142857143,1.9291048177650993,0.8620082300954627,3.5714285714285716,1.0,13.805157142857142,14.661114285714287,-0.07365685714285707,-0.04367685714285712,0.2253272857142854,-0.3120507142857142,2.094010571428571,1.0670965876696368,2.5714285714285716,0.8559571428571449,-0.029979999999999944,1,1
28930,Burnley,Fulham,0.7616754285714286,1.7576722857142857,0.8391852857142857,1.8129857142857144,0.7621351396664975,0.8974122375782043,0.7142857142857143,0.7142857142857143,14.377614285714285,13.152457142857143,-0.04738971428571429,0.017957571428571382,-1.051310285714286,-0.9184869999999999,-0.02219642857142856,-0.13527709791170683,0.0,-1.2251571428571424,-0.06534728571428568,2,3
28931,Chelsea,Everton,1.864674857142857,1.31366,0.9409205714285714,1.565116,1.7681336764778404,0.9430573210120198,2.142857142857143,1.1428571428571428,9.760042857142858,18.712414285714285,-0.43610342857142864,0.059079428571428574,0.2995588571428571,-0.3727394285714286,1.1752102857142857,0.8250763554658206,1.0,8.952371428571427,-0.4951828571428572,2,0
28932,Crystal Palace,Manchester City,2.095102142857143,1.3954391428571429,1.7771785714285715,1.194642857142857,1.8913187150444297,1.783462710678577,3.0,2.0,14.625942857142858,12.834557142857141,-0.8093878571428571,0.07996428571428561,0.9004592857142859,0.3817394285714286,0.11712728571428555,0.10785600436585274,1.0,-1.7913857142857168,-0.8893521428571427,0,3
28933,Liverpool,Brighton,1.588874857142857,1.0933602857142857,1.459694857142857,1.3430208571428572,1.5978278835703212,1.353653143559183,1.1428571428571428,1.8571428571428572,8.920485714285714,8.940542857142857,-0.0174462857142857,-0.17398057142857137,0.2458539999999998,0.3663345714285713,0.3788405714285715,0.24417474001113826,-0.7142857142857144,0.02005714285714255,0.15653428571428568,2,0
28934,Manchester United,Bournemouth,2.169432857142857,0.9145141428571428,1.643295142857143,2.093317142857143,2.0841919697288946,1.584127730157758,2.142857142857143,2.0,10.051285714285713,8.713585714285715,-0.4551471428571428,-0.0718665714285714,0.07611571428571429,0.7287810000000001,1.7049407142857143,0.5000642395711365,0.1428571428571428,-1.3376999999999981,-0.3832805714285714,4,4
28935,Nottingham Forest,Tottenham,1.5641818571428572,1.6362687142857142,1.1213664571428572,1.4989954285714286,1.4671258198629524,1.1307512480499484,2.0,1.4285714285714286,12.4525,12.481142857142856,-0.4213247142857142,1.0214906857142858,0.06518642857142853,-0.514902257142857,0.3055421142857143,0.336374571813004,0.5714285714285714,0.02864285714285586,-1.4428154,3,0
28936,Sunderland,Newcastle United,1.116277142857143,1.250035,0.9365837142857142,1.0808621428571428,0.8997208814003633,0.9382342587757319,1.1428571428571428,0.8571428571428571,14.838985714285714,12.1468,0.883722857142857,0.06341628571428573,0.035415000000000196,-0.3134512857142858,0.010520571428571407,-0.03851337737536853,0.2857142857142857,-2.6921857142857135,0.8203065714285713,1,0
28937,West Ham,Aston Villa,1.0348140000000001,2.176045,1.0821448571428571,1.5364474285714285,1.0717188738552583,1.082638939443443,1.0,0.8571428571428571,17.152242857142856,10.871014285714285,0.10804314285714287,0.2035694285714286,-0.5016334285714283,-1.0939001428571427,-0.6869284285714284,-0.010920065588184702,0.1428571428571429,-6.281228571428571,-0.09552628571428573,2,3
28938,Bournemouth,Burnley,1.41325575,0.5699845,1.118762,2.7543425,1.239519344642758,0.937755404913332,1.375,1.25,8.95075,14.7715875,-0.16325575000000003,0.256238,-1.3410867499999999,0.5487775,2.47885175,0.30176393972942595,0.125,5.820837500000001,-0.41949375000000005,1,1
28939,Aston Villa,Manchester United,1.403422125,1.423039,1.8867095,1.7939121249999999,1.466559286927804,1.8169056804617862,1.625,2.25,13.8680875,10.7488,0.221577875,-0.13670950000000004,-0.3904899999999998,0.4636705000000001,-0.11241425000000008,-0.35034639353398234,-0.625,-3.1192875000000004,0.3582873750000001,2,1
28940,Brighton,Sunderland,1.6991239999999999,1.6168541250000001,0.91707175,1.74436875,1.5107392778154456,0.917875265004113,2.125,1.0,9.9959375,18.1109,0.30087600000000003,-0.41707175,-0.04524475000000017,-0.6997823750000002,0.9095668749999999,0.5928640128113326,1.125,8.1149625,0.71794775,0,0
28941,Everton,Arsenal,1.5895403750000001,1.335220125,1.737329875,1.06200225,1.5474017916712905,1.777737759810406,1.875,2.0,12.3474375,12.5452875,-0.21454037500000003,-0.487329875,0.5275381250000002,0.40210974999999993,-0.42100737499999996,-0.2303359681391155,-0.125,0.19785000000000075,0.2727895,0,1
28942,Fulham,Nottingham Forest,1.413566,1.173407,0.7160415,1.708651375,1.4323236995842301,0.7174578483682121,1.375,0.5,13.3230125,12.399225,0.336434,0.033958499999999954,-0.295085375,-0.4573655000000001,1.2327688749999999,0.714865851216018,0.875,-0.9237875000000013,0.30247550000000006,1,0
28943,Leeds,Crystal Palace,1.83155,0.94962525,1.580445125,1.204308875,1.7392582828178997,1.5033763838582668,1.75,2.0,13.5701,18.9639625,-0.20655000000000007,-0.205445125,0.6272411250000001,0.630819875,0.5057885,0.23588189895963296,-0.25,5.393862500000001,-0.0011048750000000607,4,1
